date,temp
27-06-1983,18.29
28-06-1983,20.25
29-06-1983,21.96
30-06-1983,21.98
01-07-1983,21.99
02-07-1983,22.03
03-07-1983,21.01
04-07-1983,23.32
05-07-1983,21.28
06-07-1983,20.06
07-07-1983,19.96
08-07-1983,18.91
09-07-1983,20.91
10-07-1983,19.76
11-07-1983,17.92
12-07-1983,18.19
13-07-1983,21.43
14-07-1983,24.26
15-07-1983,24.76
16-07-1983,25.32
17-07-1983,22.57
18-07-1983,23.21
19-07-1983,25.42
20-07-1983,24.45
21-07-1983,25.29
22-07-1983,25.3
23-07-1983,25.45
24-07-1983,25.56
25-07-1983,25.66
26-07-1983,26.76
27-07-1983,27.03
28-07-1983,27.57
29-07-1983,26.96
30-07-1983,26.86
31-07-1983,27.61
01-08-1983,24.5
02-08-1983,23.69
03-08-1983,25.9
04-08-1983,28.09
05-08-1983,27.61
06-08-1983,28.19
07-08-1983,28.57
08-08-1983,29.2
09-08-1983,27.82
10-08-1983,26.86
11-08-1983,27.79
12-08-1983,27.72
13-08-1983,27.5
14-08-1983,27.21
15-08-1983,25.99
16-08-1983,27.07
17-08-1983,26.62
18-08-1983,28.33
19-08-1983,29.93
20-08-1983,26.77
21-08-1983,24.18
22-08-1983,25.01
23-08-1983,23.9
24-08-1983,23.49
25-08-1983,25.99
26-08-1983,25.16
27-08-1983,24.07
28-08-1983,24.98
29-08-1983,27.46
30-08-1983,28.59
31-08-1983,27.28
01-09-1983,25.89
02-09-1983,26.93
03-09-1983,27.81
04-09-1983,28.06
05-09-1983,28.06
06-09-1983,27.76
07-09-1983,25.58
08-09-1983,23.78
09-09-1983,23.7
10-09-1983,24.16
11-09-1983,25.16
12-09-1983,26.11
13-09-1983,25.57
14-09-1983,23.41
15-09-1983,20.43
16-09-1983,20.32
17-09-1983,22.46
18-09-1983,20.77
19-09-1983,21.59
20-09-1983,21.54
21-09-1983,22.96
22-09-1983,21.57
23-09-1983,21.08
24-09-1983,19.61
25-09-1983,21.74
26-09-1983,19.78
27-09-1983,16.48
28-09-1983,16.72
29-09-1983,17.7
30-09-1983,18.47
01-10-1983,20.68
02-10-1983,20.75
03-10-1983,22.21
04-10-1983,22.69
05-10-1983,20.93
06-10-1983,18.65
07-10-1983,18.32
08-10-1983,16.83
09-10-1983,20.75
10-10-1983,20.24
11-10-1983,17.9
12-10-1983,16.34
13-10-1983,18.79
14-10-1983,17.15
15-10-1983,17.11
16-10-1983,16.51
17-10-1983,17.92
18-10-1983,15.18
19-10-1983,13.57
20-10-1983,17.96
21-10-1983,15.12
22-10-1983,17.82
23-10-1983,13.43
24-10-1983,12.03
25-10-1983,12.38
26-10-1983,14.6
27-10-1983,14.8
28-10-1983,15.72
29-10-1983,13.67
30-10-1983,9.94
31-10-1983,11.56
01-11-1983,13.37
02-11-1983,14.15
03-11-1983,15.39
04-11-1983,14.76
05-11-1983,14.48
06-11-1983,12.73
07-11-1983,12.05
08-11-1983,12.81
09-11-1983,13.72
10-11-1983,13.56
11-11-1983,15.26
12-11-1983,13.47
13-11-1983,10.12
14-11-1983,11.15
15-11-1983,10.8
16-11-1983,13.69
17-11-1983,13.73
18-11-1983,10.07
19-11-1983,10.29
20-11-1983,10.4
21-11-1983,10.33
22-11-1983,6.83
23-11-1983,8.74
24-11-1983,11.62
25-11-1983,10.04
26-11-1983,6.93
27-11-1983,6.36
28-11-1983,6.34
29-11-1983,7.58
30-11-1983,11.25
01-12-1983,7.98
02-12-1983,8.91
03-12-1983,8.62
04-12-1983,7.45
05-12-1983,7.79
06-12-1983,6.46
07-12-1983,7.41
08-12-1983,7.46
09-12-1983,8.08
10-12-1983,10.31
11-12-1983,9.56
12-12-1983,6.1
13-12-1983,7.89
14-12-1983,8.48
15-12-1983,4.49
16-12-1983,4.63
17-12-1983,3.88
18-12-1983,2.6
19-12-1983,4.88
20-12-1983,3.38
21-12-1983,4.48
22-12-1983,9.11
23-12-1983,6.44
24-12-1983,3.03
25-12-1983,3.13
26-12-1983,2.31
27-12-1983,1.84
28-12-1983,2.88
29-12-1983,3.81
30-12-1983,4.02
31-12-1983,3.22
01-01-1984,3.94
02-01-1984,4.25
03-01-1984,4.24
04-01-1984,4.67
05-01-1984,3.17
06-01-1984,3.34
07-01-1984,2.54
08-01-1984,2.77
09-01-1984,3.92
10-01-1984,6.39
11-01-1984,2.52
12-01-1984,2.1
13-01-1984,4.1
14-01-1984,4.45
15-01-1984,6.87
16-01-1984,0.77
17-01-1984,0.85
18-01-1984,2.61
19-01-1984,-0.71
20-01-1984,-1.12
21-01-1984,1.13
22-01-1984,1.13
23-01-1984,1.64
24-01-1984,0.25
25-01-1984,-0.76
26-01-1984,-1.56
27-01-1984,1.42
28-01-1984,1.76
29-01-1984,0.75
30-01-1984,2.29
31-01-1984,1.56
01-02-1984,2.8
02-02-1984,2.13
03-02-1984,-1.8
04-02-1984,-3.15
05-02-1984,-1.68
06-02-1984,-2.75
07-02-1984,-5.11
08-02-1984,-3.56
09-02-1984,-2.33
10-02-1984,-0.99
11-02-1984,1.48
12-02-1984,2.3
13-02-1984,3.03
14-02-1984,1.49
15-02-1984,0.84
16-02-1984,1.31
17-02-1984,0.29
18-02-1984,-0.76
19-02-1984,-0.25
20-02-1984,-0.16
21-02-1984,1.01
22-02-1984,2.01
23-02-1984,2.7
24-02-1984,1.11
25-02-1984,1.88
26-02-1984,2.34
27-02-1984,2.62
28-02-1984,0.86
29-02-1984,1.24
01-03-1984,2.05
02-03-1984,5.06
03-03-1984,5.01
04-03-1984,3.91
05-03-1984,3.34
06-03-1984,3.98
07-03-1984,4.36
08-03-1984,4.21
09-03-1984,5.99
10-03-1984,4.4
11-03-1984,3.71
12-03-1984,5.42
13-03-1984,4.59
14-03-1984,1.96
15-03-1984,5.47
16-03-1984,3.48
17-03-1984,5.71
18-03-1984,6.53
19-03-1984,2.59
20-03-1984,2.55
21-03-1984,4
22-03-1984,3.1
23-03-1984,4.76
24-03-1984,6.76
25-03-1984,8.99
26-03-1984,7.69
27-03-1984,8.37
28-03-1984,4.97
29-03-1984,10.38
30-03-1984,12.13
31-03-1984,8.52
01-04-1984,5.59
02-04-1984,6.67
03-04-1984,7.98
04-04-1984,13.06
05-04-1984,12.67
06-04-1984,11.25
07-04-1984,7.78
08-04-1984,7.02
09-04-1984,9.36
10-04-1984,11.62
11-04-1984,11.72
12-04-1984,11.26
13-04-1984,11.05
14-04-1984,9.93
15-04-1984,11.76
16-04-1984,11.07
17-04-1984,13.28
18-04-1984,16.2
19-04-1984,7.73
20-04-1984,13.06
21-04-1984,10.67
22-04-1984,10.99
23-04-1984,11.59
24-04-1984,13.57
25-04-1984,15.46
26-04-1984,15.76
27-04-1984,14.67
28-04-1984,14.14
29-04-1984,11.99
30-04-1984,13.92
01-05-1984,15.58
02-05-1984,13.53
03-05-1984,15.78
04-05-1984,15.46
05-05-1984,16.47
06-05-1984,17.47
07-05-1984,18
08-05-1984,19
09-05-1984,19.27
10-05-1984,17.8
11-05-1984,17.9
12-05-1984,17.66
13-05-1984,15.75
14-05-1984,14.67
15-05-1984,13.78
16-05-1984,14.25
17-05-1984,14.72
18-05-1984,14.96
19-05-1984,16.25
20-05-1984,16.37
21-05-1984,15.93
22-05-1984,14.58
23-05-1984,15
24-05-1984,16.79
25-05-1984,18.23
26-05-1984,18.38
27-05-1984,19.84
28-05-1984,18.55
29-05-1984,19.55
30-05-1984,21.04
31-05-1984,20.33
01-06-1984,21.35
02-06-1984,21.66
03-06-1984,19.84
04-06-1984,20.08
05-06-1984,20.46
06-06-1984,21.81
07-06-1984,21.94
08-06-1984,21.7
09-06-1984,21.6
10-06-1984,22.4
11-06-1984,21.55
12-06-1984,22.58
13-06-1984,21.16
14-06-1984,22.17
15-06-1984,22.66
16-06-1984,23.11
17-06-1984,23.54
18-06-1984,24.47
19-06-1984,25.04
20-06-1984,23.63
21-06-1984,19.78
22-06-1984,20.48
23-06-1984,19.98
24-06-1984,20.73
25-06-1984,20.73
26-06-1984,18.89
27-06-1984,20.14
28-06-1984,22.03
29-06-1984,20.65
30-06-1984,21.27
01-07-1984,22.34
02-07-1984,23.26
03-07-1984,25.43
04-07-1984,27.17
05-07-1984,27.02
06-07-1984,25.29
07-07-1984,21.56
08-07-1984,21.98
09-07-1984,24.64
10-07-1984,24.24
11-07-1984,24.6
12-07-1984,24.36
13-07-1984,25.65
14-07-1984,26.28
15-07-1984,26.61
16-07-1984,26.86
17-07-1984,26.89
18-07-1984,26.56
19-07-1984,26.19
20-07-1984,25.76
21-07-1984,24.85
22-07-1984,25.84
23-07-1984,25.83
24-07-1984,26.59
25-07-1984,26.93
26-07-1984,26.5
27-07-1984,26.64
28-07-1984,26.37
29-07-1984,27.77
30-07-1984,27.74
31-07-1984,27.62
01-08-1984,27.75
02-08-1984,27.65
03-08-1984,28
04-08-1984,28.16
05-08-1984,28.28
06-08-1984,29.93
07-08-1984,30.16
08-08-1984,28.87
09-08-1984,28.26
10-08-1984,28.03
11-08-1984,27.93
12-08-1984,28.8
13-08-1984,28.25
14-08-1984,28.48
15-08-1984,29.07
16-08-1984,29.09
17-08-1984,29.36
18-08-1984,28.89
19-08-1984,28.39
20-08-1984,28.9
21-08-1984,28.11
22-08-1984,28.15
23-08-1984,28.86
24-08-1984,25.35
25-08-1984,25.74
26-08-1984,27.02
27-08-1984,27.51
28-08-1984,27.29
29-08-1984,25.65
30-08-1984,25.16
31-08-1984,27.24
01-09-1984,28.03
02-09-1984,29.64
03-09-1984,28.67
04-09-1984,27.23
05-09-1984,23.43
06-09-1984,22.9
07-09-1984,22.62
08-09-1984,22.68
09-09-1984,23.36
10-09-1984,26.12
11-09-1984,24.55
12-09-1984,22.59
13-09-1984,23.06
14-09-1984,23.04
15-09-1984,22.75
16-09-1984,22.15
17-09-1984,22.91
18-09-1984,21.86
19-09-1984,21.01
20-09-1984,22.61
21-09-1984,21.99
22-09-1984,20.94
23-09-1984,20.13
24-09-1984,20.84
25-09-1984,22.42
26-09-1984,19.05
27-09-1984,18.29
28-09-1984,19.81
29-09-1984,21.8
30-09-1984,23.46
01-10-1984,21.91
02-10-1984,23.53
03-10-1984,23.14
04-10-1984,17.29
05-10-1984,18.28
06-10-1984,15.8
07-10-1984,14.55
08-10-1984,14.77
09-10-1984,14.67
10-10-1984,16.8
11-10-1984,17
12-10-1984,18.49
13-10-1984,20.74
14-10-1984,18.75
15-10-1984,15.53
16-10-1984,16.83
17-10-1984,17.02
18-10-1984,18.66
19-10-1984,15.11
20-10-1984,15.65
21-10-1984,15.53
22-10-1984,15.1
23-10-1984,15.32
24-10-1984,18.28
25-10-1984,16.34
26-10-1984,17.1
27-10-1984,18.5
28-10-1984,15.94
29-10-1984,12.15
30-10-1984,11.21
31-10-1984,12.42
01-11-1984,12.88
02-11-1984,11.22
03-11-1984,11.7
04-11-1984,13.8
05-11-1984,15.09
06-11-1984,15.43
07-11-1984,14.91
08-11-1984,15.21
09-11-1984,15.96
10-11-1984,12.99
11-11-1984,16.12
12-11-1984,11.5
13-11-1984,9.93
14-11-1984,11.27
15-11-1984,11.91
16-11-1984,12.3
17-11-1984,13.32
18-11-1984,12.83
19-11-1984,9.45
20-11-1984,6.91
21-11-1984,8.19
22-11-1984,9.07
23-11-1984,10.7
24-11-1984,13.99
25-11-1984,7.95
26-11-1984,6.94
27-11-1984,8.41
28-11-1984,6.96
29-11-1984,7.74
30-11-1984,9.64
01-12-1984,10.11
02-12-1984,9.4
03-12-1984,8.57
04-12-1984,9.6
05-12-1984,13.2
06-12-1984,6.9
07-12-1984,5.06
08-12-1984,7.38
09-12-1984,8.58
10-12-1984,10
11-12-1984,11.33
12-12-1984,13.92
13-12-1984,12.23
14-12-1984,11.71
15-12-1984,5.22
16-12-1984,4.57
17-12-1984,7.2
18-12-1984,7.36
19-12-1984,5.27
20-12-1984,4.67
21-12-1984,6.18
22-12-1984,6.85
23-12-1984,2.57
24-12-1984,2.81
25-12-1984,0.64
26-12-1984,2.38
27-12-1984,2.89
28-12-1984,3.79
29-12-1984,1.98
30-12-1984,2.34
31-12-1984,3.17
01-01-1985,3.8
02-01-1985,4.38
03-01-1985,3.73
04-01-1985,2.56
05-01-1985,1.54
06-01-1985,1.78
07-01-1985,2.08
08-01-1985,3.5
09-01-1985,4.18
10-01-1985,6.09
11-01-1985,6.21
12-01-1985,4.27
13-01-1985,4.24
14-01-1985,1.24
15-01-1985,2.48
16-01-1985,4.5
17-01-1985,0.47
18-01-1985,0.97
19-01-1985,3.16
20-01-1985,5.76
21-01-1985,3.35
22-01-1985,3.81
23-01-1985,5.57
24-01-1985,1.84
25-01-1985,1.34
26-01-1985,0.82
27-01-1985,3.09
28-01-1985,5.93
29-01-1985,0.48
30-01-1985,-1.11
31-01-1985,1.99
01-02-1985,6.14
02-02-1985,5.79
03-02-1985,5.43
04-02-1985,6.81
05-02-1985,5.57
06-02-1985,8.52
07-02-1985,9.62
08-02-1985,6.49
09-02-1985,8.38
10-02-1985,8.97
11-02-1985,6.01
12-02-1985,6.43
13-02-1985,6.04
14-02-1985,3.34
15-02-1985,4.39
16-02-1985,6.46
17-02-1985,5.43
18-02-1985,6.69
19-02-1985,6.35
20-02-1985,6.34
21-02-1985,5.15
22-02-1985,3.01
23-02-1985,4.58
24-02-1985,3.86
25-02-1985,4.66
26-02-1985,5.16
27-02-1985,5.86
28-02-1985,3.58
01-03-1985,7.06
02-03-1985,8.03
03-03-1985,6.95
04-03-1985,6.46
05-03-1985,5.49
06-03-1985,5.17
07-03-1985,7.06
08-03-1985,11.9
09-03-1985,9.93
10-03-1985,6.19
11-03-1985,2.51
12-03-1985,6.55
13-03-1985,7.52
14-03-1985,4.56
15-03-1985,5.2
16-03-1985,6.27
17-03-1985,7.49
18-03-1985,12.02
19-03-1985,5.9
20-03-1985,8.21
21-03-1985,7.5
22-03-1985,9.28
23-03-1985,6.07
24-03-1985,6.87
25-03-1985,13.22
26-03-1985,13.44
27-03-1985,6.35
28-03-1985,10.33
29-03-1985,10
30-03-1985,8.8
31-03-1985,6.27
01-04-1985,8.19
02-04-1985,12.13
03-04-1985,15.42
04-04-1985,14.07
05-04-1985,13.67
06-04-1985,14.17
07-04-1985,13.68
08-04-1985,13.51
09-04-1985,14.55
10-04-1985,14.5
11-04-1985,14.11
12-04-1985,9
13-04-1985,10.05
14-04-1985,10.88
15-04-1985,11.44
16-04-1985,12.4
17-04-1985,13.21
18-04-1985,10.18
19-04-1985,14.6
20-04-1985,14.34
21-04-1985,15.38
22-04-1985,16.54
23-04-1985,17.11
24-04-1985,14.7
25-04-1985,15.86
26-04-1985,17.75
27-04-1985,15.11
28-04-1985,13.91
29-04-1985,15.99
30-04-1985,17.26
01-05-1985,18.04
02-05-1985,18.59
03-05-1985,19.45
04-05-1985,18.15
05-05-1985,19.34
06-05-1985,19.08
07-05-1985,14.75
08-05-1985,17.64
09-05-1985,18.52
10-05-1985,17.97
11-05-1985,18.15
12-05-1985,19.09
13-05-1985,19.49
14-05-1985,18.49
15-05-1985,19.26
16-05-1985,16.65
17-05-1985,18.7
18-05-1985,19.8
19-05-1985,20.1
20-05-1985,19.57
21-05-1985,14.76
22-05-1985,18.27
23-05-1985,20.67
24-05-1985,20.3
25-05-1985,21.4
26-05-1985,21.11
27-05-1985,20.83
28-05-1985,20.03
29-05-1985,15.85
30-05-1985,16.17
31-05-1985,17.48
01-06-1985,18.95
02-06-1985,20.67
03-06-1985,21.05
04-06-1985,21.45
05-06-1985,22.26
06-06-1985,23.49
07-06-1985,23.47
08-06-1985,19.21
09-06-1985,19.33
10-06-1985,19
11-06-1985,19.21
12-06-1985,18.88
13-06-1985,15.91
14-06-1985,14.95
15-06-1985,15.54
16-06-1985,16.97
17-06-1985,18.47
18-06-1985,18.28
19-06-1985,20.12
20-06-1985,20.63
21-06-1985,22.01
22-06-1985,23.95
23-06-1985,23.73
24-06-1985,21.21
25-06-1985,19.97
26-06-1985,23.01
27-06-1985,21.2
28-06-1985,18.64
29-06-1985,20.64
30-06-1985,23.55
01-07-1985,25.77
02-07-1985,20.99
03-07-1985,22.08
04-07-1985,23.38
05-07-1985,22.7
06-07-1985,25.19
07-07-1985,23.53
08-07-1985,23.63
09-07-1985,23.98
10-07-1985,24.14
11-07-1985,26.06
12-07-1985,25.67
13-07-1985,24.6
14-07-1985,25.14
15-07-1985,24.92
16-07-1985,24.97
17-07-1985,25.57
18-07-1985,27.14
19-07-1985,27.51
20-07-1985,26.62
21-07-1985,25.9
22-07-1985,25.71
23-07-1985,26.57
24-07-1985,26.9
25-07-1985,27.17
26-07-1985,27.86
27-07-1985,27.68
28-07-1985,27.62
29-07-1985,28.05
30-07-1985,28.45
31-07-1985,27.98
01-08-1985,27.79
02-08-1985,27.7
03-08-1985,27.51
04-08-1985,27.79
05-08-1985,27.67
06-08-1985,26.84
07-08-1985,27.03
08-08-1985,27.44
09-08-1985,27.32
10-08-1985,25.94
11-08-1985,25.54
12-08-1985,27.2
13-08-1985,27.27
14-08-1985,27.09
15-08-1985,27.88
16-08-1985,28.02
17-08-1985,28.08
18-08-1985,28.58
19-08-1985,27.11
20-08-1985,25.67
21-08-1985,25.83
22-08-1985,25.59
23-08-1985,25.39
24-08-1985,25.66
25-08-1985,26.58
26-08-1985,26.64
27-08-1985,26.9
28-08-1985,27.11
29-08-1985,27.93
30-08-1985,26.58
31-08-1985,27.25
01-09-1985,28.03
02-09-1985,27.7
03-09-1985,25.96
04-09-1985,26.61
05-09-1985,27.4
06-09-1985,26.43
07-09-1985,25.91
08-09-1985,26.53
09-09-1985,25.87
10-09-1985,26
11-09-1985,24.57
12-09-1985,24.93
13-09-1985,24.12
14-09-1985,22.11
15-09-1985,20.01
16-09-1985,20.73
17-09-1985,21.18
18-09-1985,22.7
19-09-1985,24.08
20-09-1985,24.23
21-09-1985,23.37
22-09-1985,21.26
23-09-1985,17.42
24-09-1985,17.42
25-09-1985,19.73
26-09-1985,22.5
27-09-1985,19.14
28-09-1985,17.76
29-09-1985,18.05
30-09-1985,21.15
01-10-1985,21.24
02-10-1985,18.8
03-10-1985,20.16
04-10-1985,20.7
05-10-1985,19.83
06-10-1985,18.57
07-10-1985,20.88
08-10-1985,19.73
09-10-1985,20.22
10-10-1985,21.15
11-10-1985,21.37
12-10-1985,22.99
13-10-1985,23.23
14-10-1985,15.38
15-10-1985,14.7
16-10-1985,18.04
17-10-1985,15.97
18-10-1985,13.06
19-10-1985,14.85
20-10-1985,15.17
21-10-1985,15.1
22-10-1985,14.95
23-10-1985,16.73
24-10-1985,16.7
25-10-1985,12.33
26-10-1985,12.96
27-10-1985,14.72
28-10-1985,13.86
29-10-1985,15.3
30-10-1985,16.65
31-10-1985,16.47
01-11-1985,15
02-11-1985,12.18
03-11-1985,12.62
04-11-1985,14.41
05-11-1985,16.47
06-11-1985,15.6
07-11-1985,16.2
08-11-1985,18.01
09-11-1985,17.99
10-11-1985,16.03
11-11-1985,14.26
12-11-1985,12.65
13-11-1985,10.96
14-11-1985,10.76
15-11-1985,10.34
16-11-1985,10.37
17-11-1985,11.32
18-11-1985,10.58
19-11-1985,10.35
20-11-1985,9.48
21-11-1985,11.83
22-11-1985,14.56
23-11-1985,15.99
24-11-1985,8.4
25-11-1985,7.36
26-11-1985,8.22
27-11-1985,10.25
28-11-1985,12.84
29-11-1985,7.84
30-11-1985,6.93
01-12-1985,8.59
02-12-1985,9.09
03-12-1985,9.12
04-12-1985,10.87
05-12-1985,11.16
06-12-1985,10.48
07-12-1985,8.38
08-12-1985,9.61
09-12-1985,6.64
10-12-1985,3.48
11-12-1985,3.98
12-12-1985,4.15
13-12-1985,4.39
14-12-1985,7.7
15-12-1985,3.4
16-12-1985,1.82
17-12-1985,2.77
18-12-1985,3.19
19-12-1985,4.79
20-12-1985,3.98
21-12-1985,3.9
22-12-1985,4.49
23-12-1985,7.76
24-12-1985,3.5
25-12-1985,3.86
26-12-1985,6.32
27-12-1985,5.31
28-12-1985,4.4
29-12-1985,7.19
30-12-1985,12.18
31-12-1985,9.54
01-01-1986,6.91
02-01-1986,3.82
03-01-1986,4.72
04-01-1986,6.06
05-01-1986,3.34
06-01-1986,2.21
07-01-1986,3.05
08-01-1986,5.5
09-01-1986,3.44
10-01-1986,2.09
11-01-1986,1.4
12-01-1986,2.31
13-01-1986,3.45
14-01-1986,2.89
15-01-1986,4.93
16-01-1986,4.5
17-01-1986,5.35
18-01-1986,4.52
19-01-1986,3.9
20-01-1986,5.04
21-01-1986,3.8
22-01-1986,1.1
23-01-1986,2.19
24-01-1986,1.46
25-01-1986,1.68
26-01-1986,0.76
27-01-1986,1.04
28-01-1986,2.53
29-01-1986,3.2
30-01-1986,3.23
31-01-1986,5.55
01-02-1986,3.27
02-02-1986,4.16
03-02-1986,5.65
04-02-1986,2.12
05-02-1986,2.26
06-02-1986,2
07-02-1986,2.6
08-02-1986,1.14
09-02-1986,2.52
10-02-1986,2.01
11-02-1986,1.87
12-02-1986,3.31
13-02-1986,5.42
14-02-1986,8.35
15-02-1986,4.36
16-02-1986,0.71
17-02-1986,2.81
18-02-1986,1.73
19-02-1986,0.24
20-02-1986,0.68
21-02-1986,1.6
22-02-1986,1.49
23-02-1986,1.33
24-02-1986,0.31
25-02-1986,-0.53
26-02-1986,3.48
27-02-1986,4.84
28-02-1986,3.16
01-03-1986,4.86
02-03-1986,3.6
03-03-1986,4.1
04-03-1986,4.46
05-03-1986,4.89
06-03-1986,5.4
07-03-1986,7.08
08-03-1986,9.09
09-03-1986,12.05
10-03-1986,11.43
11-03-1986,6.1
12-03-1986,7.14
13-03-1986,9.82
14-03-1986,4.63
15-03-1986,6.58
16-03-1986,9.83
17-03-1986,6.74
18-03-1986,8.28
19-03-1986,9.65
20-03-1986,8.08
21-03-1986,8.74
22-03-1986,6.08
23-03-1986,4.61
24-03-1986,6.17
25-03-1986,6.38
26-03-1986,7.69
27-03-1986,11.35
28-03-1986,7.6
29-03-1986,8.01
30-03-1986,10.7
31-03-1986,9.74
01-04-1986,10.03
02-04-1986,10.94
03-04-1986,11.52
04-04-1986,12.86
05-04-1986,12.66
06-04-1986,11.63
07-04-1986,7.11
08-04-1986,11.34
09-04-1986,16.01
10-04-1986,14.9
11-04-1986,10.33
12-04-1986,10.09
13-04-1986,12.26
14-04-1986,13.72
15-04-1986,13.59
16-04-1986,11.12
17-04-1986,12.21
18-04-1986,14.02
19-04-1986,14.04
20-04-1986,14.81
21-04-1986,15.83
22-04-1986,15.36
23-04-1986,15.95
24-04-1986,15.18
25-04-1986,16.76
26-04-1986,17.39
27-04-1986,18.85
28-04-1986,13.22
29-04-1986,13.59
30-04-1986,14.77
01-05-1986,17.1
02-05-1986,17.39
03-05-1986,15.15
04-05-1986,14.76
05-05-1986,16.64
06-05-1986,16.3
07-05-1986,18.42
08-05-1986,20.18
09-05-1986,19.16
10-05-1986,15.6
11-05-1986,17.06
12-05-1986,15.12
13-05-1986,16.73
14-05-1986,17.79
15-05-1986,17.9
16-05-1986,16.53
17-05-1986,17.84
18-05-1986,19.54
19-05-1986,20.26
20-05-1986,16.94
21-05-1986,14.57
22-05-1986,15.19
23-05-1986,17
24-05-1986,19.25
25-05-1986,18.31
26-05-1986,16.45
27-05-1986,17.7
28-05-1986,19.61
29-05-1986,18.84
30-05-1986,17.89
31-05-1986,20.94
01-06-1986,21.19
02-06-1986,21.25
03-06-1986,20.26
04-06-1986,17.22
05-06-1986,16.35
06-06-1986,16.49
07-06-1986,18.2
08-06-1986,20.31
09-06-1986,21.59
10-06-1986,19.3
11-06-1986,19.49
12-06-1986,20.16
13-06-1986,20.19
14-06-1986,20.16
15-06-1986,21.93
16-06-1986,21.92
17-06-1986,22.79
18-06-1986,23.46
19-06-1986,22.53
20-06-1986,21.88
21-06-1986,18.69
22-06-1986,21.74
23-06-1986,21.15
24-06-1986,21.74
25-06-1986,23.04
26-06-1986,23.67
27-06-1986,21.83
28-06-1986,21.35
29-06-1986,17.55
30-06-1986,18.84
01-07-1986,21.1
02-07-1986,18.87
03-07-1986,18.98
04-07-1986,21.19
05-07-1986,21.87
06-07-1986,23.36
07-07-1986,21.52
08-07-1986,22.81
09-07-1986,22.57
10-07-1986,23.41
11-07-1986,23.57
12-07-1986,24.84
13-07-1986,23.94
14-07-1986,25.23
15-07-1986,24.36
16-07-1986,23.65
17-07-1986,23.74
18-07-1986,26.69
19-07-1986,24.81
20-07-1986,20.58
21-07-1986,21.16
22-07-1986,22.06
23-07-1986,25.39
24-07-1986,24.63
25-07-1986,24.64
26-07-1986,25.53
27-07-1986,26.22
28-07-1986,26.52
29-07-1986,27.08
30-07-1986,27.3
31-07-1986,27.14
01-08-1986,26.69
02-08-1986,25.44
03-08-1986,25.31
04-08-1986,22.75
05-08-1986,27.43
06-08-1986,27.11
07-08-1986,26.68
08-08-1986,25.71
09-08-1986,26.1
10-08-1986,26.75
11-08-1986,26.72
12-08-1986,26.86
13-08-1986,27.01
14-08-1986,27.07
15-08-1986,26.8
16-08-1986,26.82
17-08-1986,26.58
18-08-1986,26.17
19-08-1986,25.56
20-08-1986,26.7
21-08-1986,26.61
22-08-1986,25.68
23-08-1986,23.35
24-08-1986,23.82
25-08-1986,25.74
26-08-1986,26.94
27-08-1986,26.93
28-08-1986,27.05
29-08-1986,27.75
30-08-1986,27.36
31-08-1986,26.69
01-09-1986,26.55
02-09-1986,25.95
03-09-1986,27.05
04-09-1986,28.6
05-09-1986,26.5
06-09-1986,24.4
07-09-1986,25.45
08-09-1986,24.98
09-09-1986,23.94
10-09-1986,24.67
11-09-1986,25.76
12-09-1986,23.31
13-09-1986,23.84
14-09-1986,22.49
15-09-1986,20.64
16-09-1986,21.18
17-09-1986,22.12
18-09-1986,24.66
19-09-1986,23.34
20-09-1986,21.59
21-09-1986,23.83
22-09-1986,24.87
23-09-1986,23.14
24-09-1986,22.67
25-09-1986,21.1
26-09-1986,20.31
27-09-1986,19.12
28-09-1986,21.21
29-09-1986,20.21
30-09-1986,22.04
01-10-1986,20.22
02-10-1986,22.16
03-10-1986,21.42
04-10-1986,19.22
05-10-1986,19.66
06-10-1986,20.47
07-10-1986,17.79
08-10-1986,15.86
09-10-1986,19.67
10-10-1986,19.04
11-10-1986,17.36
12-10-1986,16.75
13-10-1986,17.38
14-10-1986,17.74
15-10-1986,18.44
16-10-1986,17.67
17-10-1986,13.81
18-10-1986,12.72
19-10-1986,11.71
20-10-1986,12.43
21-10-1986,16.92
22-10-1986,14.83
23-10-1986,12.66
24-10-1986,12.92
25-10-1986,13.97
26-10-1986,16.25
27-10-1986,14.6
28-10-1986,14.44
29-10-1986,15.71
30-10-1986,12.78
31-10-1986,11.57
01-11-1986,13.28
02-11-1986,14.99
03-11-1986,16.66
04-11-1986,16.28
05-11-1986,11.99
06-11-1986,13.26
07-11-1986,13.42
08-11-1986,14.37
09-11-1986,11.55
10-11-1986,13.51
11-11-1986,9.97
12-11-1986,12.4
13-11-1986,11.67
14-11-1986,14.14
15-11-1986,12.63
16-11-1986,9.5
17-11-1986,8.67
18-11-1986,11.25
19-11-1986,9.04
20-11-1986,9.96
21-11-1986,10.75
22-11-1986,11.44
23-11-1986,10.58
24-11-1986,10.06
25-11-1986,13.21
26-11-1986,7.19
27-11-1986,7.28
28-11-1986,7.63
29-11-1986,8.2
30-11-1986,6.71
01-12-1986,8.66
02-12-1986,7.57
03-12-1986,7.52
04-12-1986,9.34
05-12-1986,9.08
06-12-1986,9.34
07-12-1986,10.69
08-12-1986,7.79
09-12-1986,9.5
10-12-1986,11.24
11-12-1986,10.31
12-12-1986,9.15
13-12-1986,10.73
14-12-1986,10.76
15-12-1986,6.29
16-12-1986,7.09
17-12-1986,6.13
18-12-1986,8.38
19-12-1986,11.69
20-12-1986,5.7
